
5231406, 394538, 13797, 380741, 5079134, 73953, 34926, 38965, 12012098, 1773429, 19201657, 312833, 625, 143773, 5633202, 2, 5425658, 7348, 2883338, 100729, 2523837, 48924, 13211820, 17120296, 10093757, 37792363, 254796, 118721, 1, 49491, 553791, 0, 4407497, 5484820, 0, 0, 14399568, 188774, 205605, 235101, 141204, 174670, 95069, 75640, 44445, 5484820, 36470, 131082, 851364, 1324743, 1201634, 2472703, 2384275, 3084401, 5127990, 18778, 11587206, 1753909, 1080323, 4467363, 17, 6, 0, 2540858, 62879, 102578, 136248, 184043, 163026, 66306, 12090, 5, 0, 0, 142825, 14760, 20594, 31353, 82141, 33174, 21827, 33381, 22163, 2865815, 0, 2192290, 32840, 64205, 67355, 87860, 147005, 87795, 23879, 0, 0, 0, 88960, 13712, 4028, 8160, 61926, 21263, 9476, 27998, 13897, 2453809, 0, 134407, 399482, 726895, 810847, 337424, 109786, 4996, 0, 0, 3789199, 5065420, 2469608, 1263033, 726272, 210058, 175713, 10162, 289, 298, 87, 93, 45, 39, 39, 27, 36, 36, 0, 0, 925449, 854684, 743704, 1000258, 0, 0, 0, 0, 0, 616, 15181, 32452, 54379, 35246, 11105, 1784, 0, 0, 0, 0, 0, 0, 0, 0, 57062, 18952, 5010, 4569, 2732, 84, 10, 0, 0, 0, 0, 0, 186967, 910, 1, 0, 0, 0, 0, 2, 0, 3, 0, 3, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4543, 49347, 42440, 29869, 6936, 1934, 367, 0, 74269, 31464, 19085, 14762, 7839, 944, 7, 0, 0, 10435157, 3669, 0, 10872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3158561, 2571594, 0, 0, 213629, 423644, 10751, 2422, 8282, 2417, 0, 8275, 192903500, 627916500, 10743, 2993600, 490560, -1, 0, 30571280739500
870, 96, 18, 78, 823, 96, 60, 35, 1728, 298, 12946, 6329, 133, 26, 966, 1, 998, 3, 491, 28, 293, 64, 1937, 2551, 1482, 10414, 50, 0, 0, 16, 135, 0, 2988, 685, 0, 0, 2671, 6, 28, 20, 15, 12, 4, 16, 12, 685, 8, 22, 31, 111, 367, 363, 454, 632, 973, 2, 5511, 344, 114, 648, 0, 0, 0, 453, 17, 16, 17, 16, 22, 25, 5, 0, 0, 0, 0, 0, 12, 0, 8, 5, 2, 3, 4, 537, 0, 409, 9, 10, 15, 20, 24, 21, 3, 0, 0, 0, 2, 0, 4, 8, 0, 4, 5, 1, 1, 486, 0, 12, 30, 88, 85, 60, 15, 2, 1, 0, 732, 528, 214, 231, 116, 17, 27, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 74, 113, 106, 150, 0, 0, 0, 0, 0, 0, 2, 4, 8, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 8, 3, 4, 0, 0, 0, 10, 5, 4, 5, 2, 0, 1, 0, 0, 1322, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 548, 472, 0, 0, 60, 31, 91, 63, 28, 63, 0, 27, 5238000, 2127750, 90, 7808, 4416, -1, 0, 30571287212500
185879, 189, 16, 173, 194537, 4361, 316, 4045, 474825, 21769, 752009, 8136, 631, 1378, 186068, 0, 214156, 17, 129836, 9937, 79300, 0, 476950, 586207, 346712, 1481316, 15783, 0, 0, 839, 14390, 0, 442324, 130507, 0, 0, 502744, 4451, 3893, 7245, 8282, 8489, 3833, 1771, 1005, 130507, 1107, 2220, 23852, 14286, 21185, 35365, 96758, 279354, 88162, 263, 536257, 15216, 13148, 179251, 0, 1, 0, 110634, 2453, 2837, 1261, 7241, 5767, 4102, 287, 6, 0, 0, 66, 91, 1511, 22, 103, 117, 2666, 420, 1980, 127612, 0, 72653, 2523, 1109, 2186, 2492, 4395, 1714, 51, 0, 0, 0, 797, 104, 199, 23, 125, 260, 1928, 1090, 1687, 80910, 0, 6048, 8180, 28953, 18976, 10455, 6665, 23, 0, 0, 155323, 188795, 74857, 37665, 22061, 22023, 518, 5, 15, 60, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18616, 30265, 30419, 33436, 0, 0, 0, 0, 0, 0, 37, 328, 3066, 2021, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 935, 501, 9, 3, 1, 86, 7, 1, 0, 0, 0, 0, 1677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 79, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 417, 763, 198, 41, 211, 0, 0, 795, 197, 178, 416, 44, 2, 0, 0, 0, 345545, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 134299, 86077, 0, 0, 16425, 1568, 2663, 93, 2564, 93, 0, 2563, 6989000, 189602714, 2662, 356672, 145280, -1, 0, 30571663217000
935, 68, 13, 55, 787, 51, 21, 30, 1705, 309, 9921, 3548, 171, 17, 1003, 0, 926, 1, 501, 30, 298, 0, 1854, 2436, 1482, 9687, 62, 0, 0, 385, 282, 0, 3053, 687, 0, 0, 2709, 2, 33, 17, 29, 15, 10, 16, 12, 687, 10, 14, 24, 64, 388, 493, 465, 560, 1010, 2, 5383, 230, 105, 654, 0, 0, 1, 465, 17, 11, 15, 23, 18, 18, 7, 6, 0, 0, 0, 0, 5, 0, 6, 5, 1, 1, 0, 562, 0, 325, 12, 7, 10, 18, 13, 11, 6, 0, 0, 0, 1, 0, 3, 7, 0, 2, 0, 1, 0, 388, 0, 15, 34, 93, 76, 62, 16, 2, 0, 0, 692, 441, 228, 334, 166, 28, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 116, 105, 144, 0, 0, 0, 0, 0, 0, 1, 4, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 5, 2, 1, 0, 0, 0, 4, 1, 2, 5, 3, 2, 0, 0, 0, 1310, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 552, 381, 0, 0, 69, 21, 68, 42, 26, 42, 0, 26, 3378000, 1899250, 68, 5760, 1920, 1159, 0, 30571668177500
1243, 73, 9, 64, 1005, 80, 26, 54, 2075, 775, 12801, 5247, 162, 44, 1316, 0, 1224, 9, 612, 24, 334, 0, 2320, 3346, 2042, 11701, 42, 17, 0, 407, 6, 0, 3163, 970, 0, 0, 3665, 2, 30, 36, 42, 18, 15, 20, 15, 970, 9, 17, 38, 203, 352, 753, 665, 835, 1186, 3, 6069, 427, 148, 907, 2, 1, 0, 727, 32, 18, 15, 22, 20, 12, 2, 0, 0, 0, 0, 1, 24, 7, 53, 11, 19, 21, 1, 711, 0, 452, 17, 16, 12, 18, 13, 7, 3, 0, 0, 0, 2, 4, 5, 15, 9, 2, 10, 0, 10, 481, 0, 14, 34, 94, 86, 78, 26, 2, 0, 0, 847, 932, 506, 376, 409, 58, 48, 14, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 132, 111, 168, 0, 0, 0, 0, 0, 0, 0, 7, 6, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 2, 1, 0, 4, 1, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 10, 2, 5, 4, 1, 0, 18, 6, 9, 5, 4, 3, 1, 0, 0, 1732, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 776, 498, 0, 0, 42, 24, 102, 50, 47, 50, 0, 46, 4281750, 3953500, 101, 7872, 3264, 1183, 0, 30571674578000
3947, 370, 38, 332, 3489, 289, 138, 150, 6774, 2469, 50209, 25296, 134, 195, 4330, 25, 4142, 51, 2129, 69, 1195, 78, 7880, 11445, 7016, 40218, 155, 1, 0, 1008, 865, 0, 7594, 3993, 0, 0, 11739, 27, 84, 92, 95, 74, 57, 64, 50, 3993, 38, 91, 212, 544, 1221, 2044, 1939, 2602, 4338, 15, 19980, 1338, 606, 2982, 4, 0, 1, 2268, 79, 85, 86, 72, 92, 41, 12, 0, 0, 0, 4, 11, 33, 22, 61, 32, 4, 11, 40, 2517, 0, 1584, 43, 54, 54, 64, 70, 37, 3, 0, 0, 0, 12, 9, 25, 11, 28, 37, 12, 12, 9, 1754, 0, 71, 155, 331, 307, 226, 91, 13, 1, 0, 2731, 2662, 1311, 1336, 977, 227, 175, 28, 6, 22, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 368, 402, 425, 510, 0, 0, 0, 0, 0, 0, 2, 16, 30, 26, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 62, 35, 9, 8, 1, 22, 5, 3, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79, 47, 39, 18, 7, 6, 0, 86, 31, 29, 34, 18, 11, 7, 2, 0, 6041, 32, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2658, 1787, 0, 0, 152, 156, 422, 270, 132, 270, 0, 129, 21433750, 11150500, 419, 33344, 12160, 1343, 0, 30571699682500
3103, 391, 40, 351, 2628, 244, 114, 130, 5260, 2204, 43304, 22022, 121, 178, 3504, 11, 3175, 58, 1532, 45, 977, 64, 5908, 8537, 4950, 32870, 81, 15, 0, 492, 316, 0, 4846, 2920, 0, 0, 9302, 26, 110, 112, 77, 64, 30, 52, 69, 2920, 19, 77, 192, 719, 1308, 1384, 1554, 1798, 3315, 8, 17222, 1280, 458, 2316, 5, 0, 1, 1728, 58, 51, 79, 97, 77, 34, 15, 0, 0, 0, 6, 46, 42, 61, 69, 26, 18, 14, 8, 1849, 0, 1299, 34, 38, 32, 57, 56, 44, 8, 0, 0, 0, 7, 12, 18, 22, 28, 13, 4, 32, 8, 1424, 0, 56, 126, 325, 231, 163, 67, 8, 1, 0, 2448, 2027, 950, 587, 512, 307, 295, 6, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 270, 379, 328, 442, 0, 0, 0, 0, 0, 0, 5, 21, 19, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 21, 4, 3, 5, 27, 2, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 67, 46, 40, 17, 10, 4, 0, 101, 21, 31, 17, 10, 9, 6, 2, 0, 4549, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1992, 1474, 0, 0, 84, 180, 367, 243, 106, 243, 0, 106, 18916250, 9034000, 367, 28544, 8832, 1201, 0, 30571721257000
27616, 1853, 180, 1673, 23266, 1814, 862, 949, 46344, 23164, 258159, 99768, 179, 1589, 29532, 209, 27255, 997, 13826, 75, 10413, 258, 50790, 75218, 43786, 258118, 304, 40, 4, 27044, 3322, 6, 13942, 35745, 0, 0, 72233, 1073, 980, 903, 704, 457, 228, 572, 364, 35745, 235, 619, 3448, 3450, 7837, 11408, 15466, 18489, 23443, 68, 122610, 8857, 5142, 21725, 40, 13, 3, 18022, 652, 498, 504, 582, 491, 166, 45, 0, 0, 0, 346, 108, 224, 556, 426, 347, 691, 1025, 1301, 15936, 0, 9833, 397, 278, 285, 370, 316, 273, 61, 11, 0, 0, 107, 76, 97, 113, 190, 247, 400, 505, 377, 9712, 0, 757, 2168, 2563, 3311, 1265, 331, 17, 1, 0, 17106, 23017, 12879, 5191, 4199, 1225, 1128, 293, 396, 125, 25, 54, 0, 0, 0, 0, 0, 0, 0, 0, 4331, 2239, 3843, 2890, 0, 0, 0, 0, 0, 10, 72, 133, 174, 127, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 650, 260, 77, 40, 28, 154, 41, 35, 2, 0, 0, 0, 1716, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 301, 589, 361, 250, 112, 22, 0, 770, 222, 209, 200, 137, 129, 70, 10, 0, 42142, 70, 0, 12, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 19438, 10530, 0, 0, 243, 2176, 1944, 1077, 702, 1071, 0, 688, 85318750, 61986750, 1923, 155776, 36800, 1343, 0, 30571850336500
1850740, 32875, 2341, 30534, 1651316, 85851, 52239, 33378, 3516087, 1178643, 7035049, 1108492, 499, 79459, 1884145, 1498, 1820260, 30321, 999420, 1861, 721324, 6865, 3794926, 5457483, 3010582, 11859860, 15890, 16988, 47, 683583, 290175, 32, 431161, 2000915, 0, 0, 4806097, 97552, 54812, 68651, 48729, 27573, 20283, 16692, 28551, 2000915, 14983, 40038, 309700, 245197, 511947, 847454, 1061707, 1182281, 1343110, 4170, 3535879, 578164, 317586, 1492112, 1762, 651, 403, 1229809, 51131, 21555, 17323, 29104, 18467, 17365, 5517, 2554, 6272, 0, 33497, 8378, 9634, 31957, 41268, 44028, 59860, 95820, 122441, 952214, 0, 718269, 26675, 17718, 10836, 22392, 13157, 10408, 2532, 772, 3546, 0, 39750, 4466, 12211, 21414, 32279, 30152, 33719, 47634, 54025, 550655, 0, 44757, 137136, 164644, 247748, 95813, 27223, 3833, 170, 0, 1148931, 1542391, 990984, 471622, 365036, 203460, 86063, 28329, 7785, 14360, 3256, 24676, 688, 193, 25, 11, 5, 22, 0, 0, 288634, 201435, 231255, 237556, 0, 0, 0, 0, 8, 478, 2168, 11440, 14689, 10653, 2715, 147, 3, 0, 0, 0, 0, 0, 0, 0, 38474, 12884, 4083, 1881, 723, 2558, 1204, 427, 47, 0, 0, 0, 82822, 5, 42, 14, 13, 12, 7, 0, 2, 6, 3, 8, 9, 4, 8, 2, 7, 4, 8, 7, 2, 7, 1, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 5, 2, 2, 0, 1, 1, 1709, 7799, 31786, 24725, 13332, 3261, 821, 0, 45586, 13491, 6099, 8554, 5745, 3331, 1089, 196, 0, 2882932, 15288, 0, 480, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 9, 0, 0, 15, 0, 25, 6, 3, 61, 22, 2, 0, 1258029, 736553, 0, 0, 11376, 68048, 28525, 12417, 14021, 12384, 0, 13826, 963291118, 1158069184, 28318, 2861696, 318464, 1025, 0, 30575367812000
777, 85, 17, 68, 649, 97, 60, 37, 1272, 455, 11120, 5410, 114, 40, 862, 3, 832, 6, 370, 19, 216, 64, 1466, 2041, 1198, 8980, 31, 0, 0, 167, 38, 0, 2161, 608, 0, 0, 2347, 8, 22, 10, 18, 19, 7, 14, 11, 608, 6, 21, 35, 82, 326, 337, 295, 496, 1011, 2, 4769, 275, 106, 559, 1, 0, 0, 408, 12, 16, 21, 23, 19, 2, 0, 0, 0, 0, 0, 1, 7, 3, 21, 20, 8, 9, 1, 431, 0, 382, 9, 10, 12, 15, 22, 11, 1, 0, 0, 0, 1, 2, 10, 2, 12, 2, 2, 11, 2, 418, 0, 8, 25, 68, 55, 44, 13, 2, 1, 0, 595, 427, 239, 165, 134, 10, 59, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 57, 83, 76, 106, 0, 0, 0, 0, 0, 0, 0, 2, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 14, 4, 3, 5, 0, 0, 15, 10, 10, 3, 2, 1, 1, 0, 0, 1032, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 461, 405, 0, 0, 37, 26, 91, 59, 29, 59, 0, 29, 4469750, 2259500, 91, 7936, 448, 1183, 0, 30575373372000
59241, 2531, 277, 2254, 57156, 2390, 1130, 1250, 118555, 36121, 377969, 120966, 313, 2453, 61844, 240, 63140, 1279, 33970, 229, 29396, 472, 132609, 174204, 101949, 470809, 862, 785, 2, 29227, 7620, 315, 27060, 78932, 0, 0, 138755, 3637, 3373, 2646, 1624, 1160, 679, 1443, 607, 78932, 402, 1242, 10883, 8672, 15547, 20866, 27873, 35846, 47902, 164, 177781, 16735, 11019, 51392, 52, 15, 9, 37868, 1184, 979, 890, 945, 992, 680, 321, 16, 0, 0, 1527, 399, 572, 943, 703, 559, 806, 1249, 1619, 35498, 0, 24464, 590, 376, 569, 584, 680, 711, 271, 37, 0, 0, 220, 94, 131, 236, 547, 329, 610, 538, 970, 24607, 0, 2275, 7065, 7251, 8727, 3361, 701, 15, 1, 0, 37666, 52498, 32406, 13269, 6807, 2760, 2431, 481, 497, 99, 17, 105, 0, 0, 0, 0, 0, 0, 0, 0, 12723, 4750, 11923, 6758, 0, 0, 0, 0, 0, 34, 299, 484, 425, 188, 63, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1067, 504, 75, 37, 30, 159, 74, 44, 2, 0, 0, 0, 2691, 0, 0, 1, 2, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 495, 931, 569, 378, 165, 27, 0, 1359, 315, 358, 264, 212, 121, 73, 11, 0, 102828, 149, 0, 38, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 41380, 25859, 0, 0, 799, 2916, 2426, 1312, 906, 1311, 0, 881, 101164000, 76822000, 2405, 200384, 16640, 1021, 0, 30575562356500
38567, 1483, 301, 1182, 29334, 1460, 956, 504, 67817, 27362, 192144, 71295, 352, 1821, 40088, 50, 32286, 194, 15656, 117, 14334, 1401, 74037, 106772, 60225, 244585, 414, 41, 0, 2078, 7117, 2, 12608, 60213, 0, 0, 79973, 1940, 4808, 1312, 2653, 1694, 957, 1097, 820, 60213, 291, 1200, 15614, 7978, 11503, 13046, 12753, 18835, 18176, 65, 72336, 9067, 7937, 31504, 1, 3, 1, 18280, 498, 733, 793, 1032, 673, 215, 26, 0, 0, 0, 1611, 359, 727, 824, 1102, 1013, 1380, 1208, 1258, 12768, 0, 15067, 225, 303, 282, 401, 389, 225, 114, 30, 0, 0, 310, 213, 365, 617, 525, 413, 684, 1293, 1057, 11559, 0, 613, 2001, 4519, 4464, 2021, 706, 8, 2, 0, 27466, 30231, 30213, 6802, 3591, 1435, 1171, 209, 217, 91, 88, 328, 104, 61, 41, 41, 41, 40, 40, 40, 7212, 1534, 5588, 1822, 0, 0, 0, 0, 0, 5, 82, 289, 267, 179, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 637, 338, 124, 4, 6, 63, 10, 4, 1, 0, 0, 0, 1999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 679, 503, 390, 126, 49, 23, 0, 956, 275, 278, 157, 197, 82, 25, 21, 0, 64892, 252, 0, 15, 0, 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 20314, 15539, 0, 0, 415, 904, 1130, 825, 274, 824, 0, 267, 60847743, 21199485, 1124, 102592, 7168, 1159, 0, 30575658390500
747, 65, 9, 56, 690, 79, 36, 43, 1383, 363, 7859, 2847, 175, 29, 812, 0, 863, 6, 400, 16, 230, 64, 1594, 2213, 1267, 8342, 30, 14, 0, 93, 195, 0, 2173, 617, 0, 0, 2287, 2, 17, 15, 17, 11, 3, 13, 20, 617, 3, 16, 24, 94, 265, 511, 366, 440, 806, 2, 4041, 310, 100, 560, 1, 0, 0, 399, 19, 13, 11, 23, 21, 8, 0, 0, 0, 0, 2, 1, 5, 2, 6, 6, 1, 4, 0, 467, 0, 408, 8, 10, 9, 10, 7, 9, 2, 0, 0, 0, 4, 0, 5, 5, 17, 0, 13, 4, 2, 413, 0, 11, 29, 69, 54, 48, 15, 3, 1, 0, 579, 508, 299, 251, 102, 11, 50, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 56, 98, 76, 116, 0, 0, 0, 0, 0, 0, 1, 3, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 1, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 2, 5, 2, 0, 0, 14, 6, 4, 3, 3, 1, 0, 0, 0, 1088, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 476, 415, 0, 0, 33, 40, 63, 32, 28, 32, 0, 28, 2451750, 2013000, 63, 4800, 320, 1343, 0, 30575662320000
1000, 117, 8, 109, 946, 73, 24, 49, 1831, 499, 12029, 6536, 152, 44, 1117, 0, 1108, 8, 590, 22, 304, 0, 2083, 2847, 1761, 9213, 40, 0, 0, 30, 2, 0, 1354, 807, 0, 0, 3099, 4, 22, 29, 23, 15, 7, 19, 19, 807, 7, 13, 37, 182, 276, 599, 442, 590, 1279, 4, 4195, 438, 119, 741, 0, 0, 0, 608, 27, 17, 15, 27, 42, 11, 0, 0, 0, 0, 1, 0, 16, 9, 10, 17, 2, 7, 6, 679, 0, 392, 14, 11, 16, 22, 13, 15, 3, 0, 0, 0, 3, 0, 5, 10, 2, 9, 1, 2, 0, 454, 0, 13, 30, 86, 79, 72, 22, 2, 0, 0, 826, 667, 363, 262, 172, 13, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 118, 104, 154, 0, 0, 0, 0, 0, 0, 0, 5, 10, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 4, 0, 3, 1, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 5, 5, 0, 0, 0, 20, 12, 7, 4, 4, 2, 0, 0, 0, 1446, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 692, 453, 0, 0, 41, 73, 96, 69, 23, 69, 0, 23, 5206000, 1856500, 96, 7808, 896, 1025, 0, 30575668334500
65481, 2923, 217, 2706, 55679, 3709, 1744, 1959, 113053, 50474, 490894, 141544, 230, 3408, 68509, 372, 63660, 2394, 33625, 78, 26073, 448, 125704, 180594, 105103, 578461, 587, 675, 17, 59815, 16672, 0, 22215, 79285, 0, 0, 166575, 2880, 2326, 2175, 1468, 1125, 589, 1420, 901, 79285, 493, 1803, 9624, 8118, 17400, 25732, 36850, 42746, 53250, 185, 265886, 19209, 11479, 52629, 81, 39, 26, 43343, 1651, 1131, 992, 1060, 874, 511, 154, 8, 0, 0, 1009, 246, 569, 1076, 1203, 1018, 1589, 2446, 2956, 37612, 0, 23750, 932, 562, 559, 629, 586, 543, 225, 32, 0, 0, 281, 221, 197, 403, 501, 602, 838, 964, 1586, 22225, 0, 1863, 5507, 6181, 8619, 3148, 717, 37, 1, 0, 37966, 56653, 32101, 13216, 11274, 3936, 3249, 405, 1012, 205, 143, 958, 1, 0, 0, 0, 0, 0, 0, 0, 11233, 5249, 9591, 6898, 0, 0, 0, 0, 1, 27, 167, 342, 427, 314, 114, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1536, 542, 119, 115, 51, 295, 125, 56, 2, 0, 0, 0, 3529, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 516, 1298, 908, 541, 274, 43, 0, 1779, 437, 413, 447, 283, 243, 121, 13, 0, 100315, 295, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 45660, 24606, 0, 0, 371, 4798, 3246, 1558, 1406, 1554, 0, 1380, 120369500, 117252750, 3214, 266368, 24704, 1183, 0, 30575913781500
